赛百味(烈士陵园店),C82284ABDD4FB1C07ADFD5D70C640167,天尼斯酒房,0.00,0.00,3,2
赛百味(烈士陵园店),95ED68D6A9460EA7,广州起义烈士陵园,7.00,4.00,444,359
赛百味(烈士陵园店),94C324233A9A21D2,闪电(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),03BEFCC9B2766476,Nike(中华广场店),0.00,0.00,6,5
赛百味(烈士陵园店),E2A0BD2B5207E8DF,潮流天地,0.00,0.00,1,1
赛百味(烈士陵园店),569DFD76E6933B02,豪柏钻石(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),FC8BFDB367D1AC8D,苏豪(中华广场店),0.00,0.00,11,8
赛百味(烈士陵园店),E5B1BD034726B65C,索尼爱立信维修中心(中华店),0.00,0.00,4,3
赛百味(烈士陵园店),DD9ACADB31D96A33,必瘦站(中华广场店),0.00,0.00,1,1
赛百味(烈士陵园店),A3092DD5AD221C3B,诺基亚专卖店客户服务部(中华广场店),0.00,0.00,5,4
赛百味(烈士陵园店),0B5CD7298B6446AD,大椰丰饭(中山三路店),0.00,0.00,193,151
赛百味(烈士陵园店),FBB6B5397D935A40,Mango(中华广场店),0.00,0.00,13,13
赛百味(烈士陵园店),EC8B0B6AC22571EC,水果捞(中华广场店),0.67,0.67,106,91
赛百味(烈士陵园店),73CCEEAF91C90886,时尚芭莎(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),EFD1EDA120FB7D71,曲美家具(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),6C589C6A1ED72773,芝柏婚纱影楼(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),E3A731FDBF4C6B39,麦香饼家(东昌大街店),0.00,0.00,0,0
赛百味(烈士陵园店),17E87C2F39D88D63,Idylla时尚水晶饰品,0.00,0.00,0,0
赛百味(烈士陵园店),D3876AEF5DCB7F,较场西路,0.00,0.00,1,1
赛百味(烈士陵园店),0EDBB9CF14DBC5,寿司王(中华广场店),0.00,0.00,3,3
赛百味(烈士陵园店),5901A02E70749A,寿司星,0.00,0.00,2,1
赛百味(烈士陵园店),8922BEC04C9198D3E8073A8709240920,阿里巴巴广州总部,0.00,0.00,13,4
赛百味(烈士陵园店),01E8B209377C6B2E,香港QQ蛋仔(中华广场店),0.00,0.00,1,1
赛百味(烈士陵园店),ADC808635BD52A3F,麦香饼家(中山三路店),0.00,0.00,8,4
赛百味(烈士陵园店),78B4EDF0642285,SonyXperia手机店,0.00,0.00,1,1
赛百味(烈士陵园店),5653718818BACB,大和寿司,0.00,0.00,7,5
赛百味(烈士陵园店),78BA2F65AD82F5FB290347B26AB965FF,Converse(流行前线鞋店),0.00,0.00,1,1
赛百味(烈士陵园店),9D43FEAB50960BA7F2E850DDE79D4A39,6ixty 8ight (流前店),0.00,0.00,4,2
赛百味(烈士陵园店),EBA6E394C36BE8B0,原纪香卤味世家,0.00,0.00,0,0
赛百味(烈士陵园店),2CE058AC4F931F06,蒙布朗蛋糕(中山三路店),0.00,0.00,1,1
赛百味(烈士陵园店),3C16D13811E09698,80后梦想店,0.00,0.00,0,0
赛百味(烈士陵园店),EC5B5901EB025CC6,S135(流行前线二店),0.00,0.00,12,12
赛百味(烈士陵园店),76A8AD617760B0FD,原色通讯(中华广场二店),0.00,0.00,0,0
赛百味(烈士陵园店),1656E66762941159,诺基亚龙粤体验店特约服务中心,0.00,0.00,8,7
赛百味(烈士陵园店),C545F6791A6B2904817A1431CDCE95DF,绿茵阁咖啡厅(中华广场店),0.33,0.33,19,19
赛百味(烈士陵园店),AB2FA7891229FEE39AC63179F3D3EDBB,广州保时捷中心,0.00,0.00,5,5
赛百味(烈士陵园店),C94541C9DF27CA7292C92DDB0D8AFEA2,东圃农贸综合市场,0.00,0.00,4,3
赛百味(烈士陵园店),B3648EB9EAEB6C4ADDAD763F1BDCE35A,LAWMAN服饰(天河城吉之岛店),0.00,0.00,3,2
赛百味(烈士陵园店),4399FE4FA69D9C78CA84C9D45B1B7B5E,云南过桥米线,0.00,0.00,10,10
赛百味(烈士陵园店),865E1529D34524,許留山廣州中華廣場店,0.67,0.67,3,2
赛百味(烈士陵园店),DDCF712E52600F6A,中国工商银行(陵园西路支行),0.67,0.67,6,6
赛百味(烈士陵园店),72E7CEFF9DABC92A,敦煌宫酒楼,0.00,0.00,0,0
赛百味(烈士陵园店),DCEFBAEA5624D7852F9CD35DD12B0C7C,200%茶餐厅,0.00,0.00,6,2
赛百味(烈士陵园店),0E657149D06A1D,大卡司(中华广场店),0.00,0.00,2,2
赛百味(烈士陵园店),9CB1D7BBC8E5FE,新味觉,0.00,0.00,1,1
赛百味(烈士陵园店),BDBC4ECFE1367EC9,Archness dog,0.00,0.00,1,1
赛百味(烈士陵园店),EC39156FD01DB76D,雅柔(流行前线店),0.00,0.00,1,1
赛百味(烈士陵园店),075EAA896CDC5536EF782326C5125D37,阪田屋,1.00,1.00,196,140
赛百味(烈士陵园店),7F84684E5F52128A9DC34E1CF167EEA0,YBOX(中华广场店),2.00,1.67,1408,964
赛百味(烈士陵园店),A36ED8225868219E59F4ED73A42FA562,广州市轻工高级技工学校(东校区),0.67,0.33,329,9
赛百味(烈士陵园店),4BC03275E4D07CC4,小潮菜馆,0.00,0.00,0,0
赛百味(烈士陵园店),FD92762845FEBC7A,银库(流行前线店),0.00,0.00,0,0
赛百味(烈士陵园店),F96CD96981EBD5FA,美丽自造DIY,0.00,0.00,1,1
赛百味(烈士陵园店),3750C4D024B732FE,南梦宫,0.00,0.00,73,46
赛百味(烈士陵园店),80875DC131096A,大东门(中山三路)站(西行),0.00,0.00,3,3
赛百味(烈士陵园店),036474CF777E36,CATCH时装(流行前线分店2),0.00,0.00,17,16
赛百味(烈士陵园店),DA42A7999B9861,CATCH时装(流行前线分店1),0.00,0.00,18,14
赛百味(烈士陵园店),D714499C6FAAB5,Log-on(流行前线店),0.00,0.00,4,3
赛百味(烈士陵园店),039E1C83CF1D229F,U_like,0.00,0.00,3,3
赛百味(烈士陵园店),41EC4C93F389DC,天生快活人,0.00,0.00,6,6
赛百味(烈士陵园店),B25ACCB9D29986,流行前线膳6度,0.00,0.00,1,1
赛百味(烈士陵园店),1D9307FE2FBDDE,闹不闹心就那么回事了,0.67,0.33,9,2
赛百味(烈士陵园店),6204308E9321E5,较场西路站(南行),0.00,0.00,1,1
赛百味(烈士陵园店),9CECA925C5646212870C359C3E8DCCAB,aivis,0.00,0.00,0,0
赛百味(烈士陵园店),78F10CD448EC37FE,沙芭哇,0.00,0.00,0,0
赛百味(烈士陵园店),54408654B42715FD,衫国演义(中华广场店),0.00,0.00,2,2
赛百味(烈士陵园店),5628DDF6F76DFBD0,SOFEEL HOUSE(中华广场店),0.00,0.00,5,5
赛百味(烈士陵园店),DAD025736A5AE9F3,即食乐快乐比萨餐厅,0.00,0.00,27,25
赛百味(烈士陵园店),E63A8923DCFC160E,Nike(中华广场店),0.00,0.00,12,12
赛百味(烈士陵园店),AF1FAAD1561AEFD9,新佳信通讯(中山三路店),0.00,0.00,1,1
赛百味(烈士陵园店),1AD5849DD30D598B,奋达音响,0.00,0.00,0,0
赛百味(烈士陵园店),F3C93BC59132F9D3,南方电讯,0.00,0.00,0,0
赛百味(烈士陵园店),226565A55AFC6E92,新联通讯(中华广场店),0.00,0.00,5,3
赛百味(烈士陵园店),AD3526BE5A9503FA,世纪伟信,0.00,0.00,0,0
赛百味(烈士陵园店),678169A2904A9792,新天地,0.00,0.00,2,2
赛百味(烈士陵园店),7EADC2D95F025AB3,金君临通讯,0.00,0.00,0,0
赛百味(烈士陵园店),DF3E65746DE08D9F,广天藏品(中华广场店),0.00,0.00,5,4
赛百味(烈士陵园店),248A8F8255BDFFDF,在线音乐,0.00,0.00,1,1
赛百味(烈士陵园店),AB80D40BB6EE6A75,飞天音像总汇,0.00,0.00,0,0
赛百味(烈士陵园店),D9E1C720BD2C00E7,国讯数码通讯,0.00,0.00,0,0
赛百味(烈士陵园店),34C5767466D443AE,恒通网讯,0.00,0.00,0,0
赛百味(烈士陵园店),7711823BB964817A,大天行(中华广场店),0.00,0.00,3,1
赛百味(烈士陵园店),43386BE44FCDB98F,小东西,0.00,0.00,2,2
赛百味(烈士陵园店),F8247D1F0EB6898B,易天(中华广场店),0.00,0.00,1,1
赛百味(烈士陵园店),660AB7A8D30568FC,音乐工场,0.00,0.00,0,0
赛百味(烈士陵园店),72614655298D6F12,佳升通讯,0.00,0.00,0,0
赛百味(烈士陵园店),2980ACAEA84FFE11,凤凰琴行(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),77224673969462D4,纯美生活家饰廊,0.00,0.00,0,0
赛百味(烈士陵园店),82AE82CD3744692A,采樾檀林,0.00,0.00,0,0
赛百味(烈士陵园店),EBCA19A81617B64B,清雅古蜡(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),E1CF13FEC15592F5,欧迪堡(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),797D7FF18463A142,全家福家私,0.00,0.00,0,0
赛百味(烈士陵园店),D67ABE86A2642EC5,雪影店,0.00,0.00,0,0
赛百味(烈士陵园店),50DE14F9869B622E,木雅子精品(中山三路店),0.00,0.00,0,0
赛百味(烈士陵园店),14DC98310D7473AC,钧瓷,0.00,0.00,0,0
赛百味(烈士陵园店),260DFF77D858B364,雅芳婷(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),985ACDBE2AC5B205,迪奇可乐精品,0.00,0.00,0,0
赛百味(烈士陵园店),7ED6C6D57EA8FEF0,多美绣,0.00,0.00,0,0
赛百味(烈士陵园店),417F10A535009648,百得胜壁柜(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),5C005804EBA357DD,恒生家私(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),9AE2A2FB59846911,纯美空间,0.00,0.00,0,0
赛百味(烈士陵园店),2564F85BAD65BAC9,天素品,0.00,0.00,0,0
赛百味(烈士陵园店),BAF7F05775CD06FA,翰檀阁,0.00,0.00,0,0
赛百味(烈士陵园店),3BC0C8794910BAB5,风雅颂,0.00,0.00,0,0
赛百味(烈士陵园店),B9B2174C65FCB55A,心意轩Q版迷城,0.00,0.00,0,0
赛百味(烈士陵园店),9DB8760422E97A81,英华筷子,0.00,0.00,0,0
赛百味(烈士陵园店),CDD732FBF887AEC7,爱情氧吧,0.00,0.00,0,0
赛百味(烈士陵园店),1DE1F57EEF5A7D77,AMY精品,0.00,0.00,0,0
赛百味(烈士陵园店),F893B3DE0DF6157A,M2精品,0.00,0.00,0,0
赛百味(烈士陵园店),2B527711BC8D01DE,丽来行,0.00,0.00,0,0
赛百味(烈士陵园店),2BFF1461F865BC91,紫炫臻品,0.00,0.00,1,1
赛百味(烈士陵园店),A932AB30DE1E2200,水晶花联盟,0.00,0.00,0,0
赛百味(烈士陵园店),984AB97C55F6B597,好莱客(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),3F6A424AAE6749D2,三地书店,0.00,0.00,0,0
赛百味(烈士陵园店),C3920FFDED026ED9,名镜廊(中华店),0.00,0.00,1,1
赛百味(烈士陵园店),62A1FF8C2F5857C7,东方眼镜(中华店),0.00,0.00,1,1
赛百味(烈士陵园店),D9198D7A5D62FFE1,百事(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),E43D29912FF13A92,卡士太阳眼镜,0.00,0.00,0,0
赛百味(烈士陵园店),F4ED61B6BDE3EE6D,CONVERSE(中华一店),0.00,0.00,1,1
赛百味(烈士陵园店),568868AF73ACA512,米奇(中华广场店),0.00,0.00,3,3
赛百味(烈士陵园店),56D5AB4549C94AD1,莱克斯顿(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),D415B18F1A1DEF72,百图(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),F61EF159136B2F86,外贸名牌精品饰物,0.00,0.00,0,0
赛百味(烈士陵园店),9FC796FD824699B1,康妮雅(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),496061433A4D9422,自由蝴蝶(中华一店),0.00,0.00,0,0
赛百味(烈士陵园店),05A40B68F92133BD,卡佛连(中华店),0.00,0.00,1,1
赛百味(烈士陵园店),D3B4876B376CF778,卡路·约翰(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),D59C16485EEDA831,华庭音像中心,0.00,0.00,0,0
赛百味(烈士陵园店),FAFF2888359453E0,聚茗轩茶艺,0.00,0.00,0,0
赛百味(烈士陵园店),C38B0A4B616CA1AB,天地人参,0.00,0.00,1,1
赛百味(烈士陵园店),BF378D29C7AAA3E8,伊品瑞唐装,0.00,0.00,1,1
赛百味(烈士陵园店),E79BB2E01ECBA5BA,一品服饰,0.00,0.00,0,0
赛百味(烈士陵园店),FC58DAD04DD07F1E,依&伊,0.00,0.00,0,0
赛百味(烈士陵园店),B9FD6A3E13E21583,IN SIDE天然琥珀,0.00,0.00,0,0
赛百味(烈士陵园店),099984A8EA5AAA7E,开运天然水晶,0.00,0.00,0,0
赛百味(烈士陵园店),7BB4FF2A1BF38BD5,中兴珠宝,0.00,0.00,0,0
赛百味(烈士陵园店),30624841C4672B42,煌君,0.00,0.00,1,1
赛百味(烈士陵园店),D3DA07227EBADF05,虹福珠宝,0.00,0.00,3,3
赛百味(烈士陵园店),C3D2D9A54AA33CD1,莱宝珠宝(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),CAD76726988FA0DF,凯妮伊泰莲娜饰品店(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),80787FA3BC944A27,银之恋,0.00,0.00,0,0
赛百味(烈士陵园店),039E2EC32063F643,诚和表行,0.00,0.00,0,0
赛百味(烈士陵园店),26E93B51C0D6029E,新得利水晶,0.00,0.00,0,0
赛百味(烈士陵园店),5CC05D03D866CC12,晶宝岛,0.00,0.00,1,1
赛百味(烈士陵园店),14143AA7A086F0EE,圣女美颜化妆品专卖店(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),7D5F4A9F3C1C30A0,汇美舍(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),6C09E854C6AD1214,黑眼镜,0.00,0.00,0,0
赛百味(烈士陵园店),6582B32F381C1310,天福茗茶(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),C0E9878389795C03,艾捷平方(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),813899BF1AD43C10,RUGUO,0.00,0.00,3,3
赛百味(烈士陵园店),9AF5889CED5FCF34,LES PLINLA,0.00,0.00,0,0
赛百味(烈士陵园店),64B8B336FEFF6874,黑白巴黎,0.00,0.00,1,1
赛百味(烈士陵园店),D23F73EAD786D46E,JESTION,0.00,0.00,1,1
赛百味(烈士陵园店),DCBDA909A3CC6FA2,欧马,0.00,0.00,1,1
赛百味(烈士陵园店),A37F2A2165239FEE,卓比皮具,0.00,0.00,0,0
赛百味(烈士陵园店),E6FEE34A8B94DC45,IB.BOSE(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),83FDB624BE1E0B3E,花穗商贸,0.00,0.00,0,0
赛百味(烈士陵园店),4CB64D2802BFBDE7,藏经阁,0.00,0.00,0,0
赛百味(烈士陵园店),C87BD91C125A669B,Kerrolly,0.00,0.00,3,3
赛百味(烈士陵园店),96A9B45C2A326B33,自由蝴蝶(中华二店),0.00,0.00,0,0
赛百味(烈士陵园店),177EAE21BC56F5C0,潮流指标(中山三路店),0.00,0.00,0,0
赛百味(烈士陵园店),D226339D90921601,缘木(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),8AD03D38796D91F2,CONVERSE(中华二店),0.00,0.00,0,0
赛百味(烈士陵园店),2406B61559181C19,素.丹汶诗(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),43C17C181CA6AC3D,摩斯雷(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),90FE748D01C2AC73,SHARE,0.00,0.00,2,2
赛百味(烈士陵园店),5C511BC818CDBA90,丽人,0.00,0.00,0,0
赛百味(烈士陵园店),ED80DFE210BD3F4A,尚凯,0.00,0.00,0,0
赛百味(烈士陵园店),283769BDD78C05CE,丹饰服饰,0.00,0.00,0,0
赛百味(烈士陵园店),393C39136DEAFE3E,珀轩,0.00,0.00,0,0
赛百味(烈士陵园店),32FFC6EFDD64034A,BAG4U,0.00,0.00,1,1
赛百味(烈士陵园店),6F1C4524E06165EE,优舍,0.00,0.00,0,0
赛百味(烈士陵园店),4C2A5CF15E93487E,YOUR!,0.00,0.00,0,0
赛百味(烈士陵园店),67C01A350DB413E7,樱奈美,0.00,0.00,1,1
赛百味(烈士陵园店),A115BEECC133FBCF,MCP,0.00,0.00,0,0
赛百味(烈士陵园店),B473E8A84FF66B89,首饰制作吧(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),799F60CC4B3FB918,秋叶源饰品,0.00,0.00,1,1
赛百味(烈士陵园店),DE4477195C1F1A25,扎西德勒饰缘阁(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),5BEFF7AB129015BD,芬怡,0.00,0.00,0,0
赛百味(烈士陵园店),9018ABA58BC2AF9C,名流纤体美容中心(中华广场店),0.00,0.00,1,1
赛百味(烈士陵园店),08FE39BA59647FBB,芭克·闪冰(中华广场店),0.00,0.00,2,2
赛百味(烈士陵园店),E0324935142A8552,东方眼镜(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),29574C73E87E4224,小田原生日礼物,0.00,0.00,2,2
赛百味(烈士陵园店),39FED11591AF3C69,四季风情,0.00,0.00,0,0
赛百味(烈士陵园店),99681B60463859FA,域图幸运鼠童装,0.00,0.00,0,0
赛百味(烈士陵园店),0DD1B49C9335750D,BB.COM童鞋,0.00,0.00,1,1
赛百味(烈士陵园店),AFE945E3D79123A1,穗港欧陆家私(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),101FBDD67308B6F0,慧霞旗袍(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),7C9B35DBD4FFABB0,美的鞋(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),853137DC5E3D5EEE,娜圣莎,0.00,0.00,1,1
赛百味(烈士陵园店),F14CD695A2C5EE17,佰草集(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),259CE77D683ED38A,高尚家具(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),FA166054DDF66680,波波童装,0.00,0.00,0,0
赛百味(烈士陵园店),262AB459858B7E11,巧盈名牌子母服,0.00,0.00,0,0
赛百味(烈士陵园店),DEC934BD5C5CC568,丽婴房(中华店),0.00,0.00,1,1
赛百味(烈士陵园店),D5169F61B83CA42E,原创玩具房,0.00,0.00,0,0
赛百味(烈士陵园店),FCF6417631512CAC,大轮子童装,0.00,0.00,0,0
赛百味(烈士陵园店),E1E8048990FD33B5,中华百货,0.33,0.33,28,26
赛百味(烈士陵园店),F04664EDBC92B543,中域电讯(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),54D93CF62E33B080,国美电器(中华广场店),0.00,0.00,13,8
赛百味(烈士陵园店),295045FC224EF418,百丝(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),506BA48B9C6B19A6,汉崇(中华店),0.00,0.00,13,6
赛百味(烈士陵园店),633B6314521F834F,艾哲(中华店),0.00,0.00,1,1
赛百味(烈士陵园店),E92D3B4793380046,豪威尔斯,0.00,0.00,0,0
赛百味(烈士陵园店),E5FDF2CCBE41B250,彬彬时装,0.00,0.00,0,0
赛百味(烈士陵园店),40EB486CA4F7FEB0,夏洛儿,0.00,0.00,1,1
赛百味(烈士陵园店),C4349E78491C6A79,雪媚卡纯银饰,0.00,0.00,0,0
赛百味(烈士陵园店),B9C79FE8BEC6EC8F,妍新珠宝(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),51A3ACA8A91C5BC6,点石珠宝(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),AD69DE394FE3874E,L平方银饰专卖店,0.00,0.00,1,1
赛百味(烈士陵园店),BCE2E0B56B7C3C69,名流发型(中华店),0.00,0.00,11,7
赛百味(烈士陵园店),E9ACD77B4C839806,金大福珠宝(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),843ED5EF5FC1379B,浓情钻石首饰(中华店),0.00,0.00,0,0
赛百味(烈士陵园店),C8F5FD082C4A2179,莱福珠宝(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),1A5935FE1BF7B804,奈瑞儿塑身美颜(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),A632143E7CF7A7FE,匡威(富一城店),0.00,0.00,0,0
赛百味(烈士陵园店),A7D8AEF5EEAFF0A5,虹,0.00,0.00,1,1
赛百味(烈士陵园店),53BE0D923793B18A,季候风古雅服饰,0.00,0.00,0,0
赛百味(烈士陵园店),BF059EED4D80678E,原色通讯(中华广场一店),0.00,0.00,0,0
赛百味(烈士陵园店),8F96C00ABBBD2532,丹迪当(中华广场店),0.00,0.00,3,3
赛百味(烈士陵园店),AC97D32DCF4C8F55,时间廊(中华店),0.00,0.00,2,1
赛百味(烈士陵园店),3A0A48D3FDE937D1,CKC冰淇淋(东山店),0.00,0.00,0,0
赛百味(烈士陵园店),9E6EFF3AE70B870D63114D2D436EE37A,PAUL FRANK(地王广场),0.00,0.00,762,479
赛百味(烈士陵园店),0D695F379537D26007CAA09CC3736DC9,[活动] 广州中华广场 - 诺基亚地图3D,0.00,0.00,1,1
赛百味(烈士陵园店),78AA195D151AF3D4,真功夫(中华广场店),0.00,0.00,56,39
赛百味(烈士陵园店),69475409FAF3F62C,力美健(中华广场店),1.00,1.00,856,514
赛百味(烈士陵园店),9C300744A5398E6A,闲逸书屋,0.00,0.00,20,14
赛百味(烈士陵园店),ADAFE2395F2A6921,友和回转寿司(中华广场店),0.33,0.33,31,26
赛百味(烈士陵园店),ED9057A1882B10C77E0FE001EAB0B4F3,星巴克 STARBUCKS(中华广场二店),0.67,0.67,101,69
赛百味(烈士陵园店),72325FF6AB59BAC2047A7B3542A91B1A,靓靓屋,0.00,0.00,0,0
赛百味(烈士陵园店),FD19C69CAC8E0635,亮视点(中华广场店),0.00,0.00,0,0
赛百味(烈士陵园店),8A69D2FC14697E19,邓留山(流行前线店),0.00,0.00,193,49
赛百味(烈士陵园店),F1E50B46538AD427,千色店(中华店),0.00,0.00,2,2
赛百味(烈士陵园店),2E06AD817355B109,欧时力(中华广场店),0.00,0.00,1,1
赛百味(烈士陵园店),5D96FDAB0C035A4A,百丽(中华广场店),0.00,0.00,4,4
赛百味(烈士陵园店),518D9B7424B4550D,贝妮兔(地王广场店),0.00,0.00,0,0
赛百味(烈士陵园店),50DBB99EAC3A35F86F5703161BFD0A70,荷兰花园,0.00,0.00,1,1
赛百味(烈士陵园店),4278D8A5CC2A270529A6E2109A5C6EC4,新城市学校,0.00,0.00,5,3
赛百味(烈士陵园店),B6A0F5642B523694,大禾寿司(流前店),1.33,1.33,223,180
赛百味(烈士陵园店),0BE6C664C108FE,中華廣場,0.33,0.33,5,5
